 zcr, rms, centroid, rolloff, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13,filename,duration[ms],age,gender,delta
0.207,0.0522,1898.03,3022.09,-375.5414,79.5757,22.3801,5.7961,2.6477,7.701,1.3548,9.2745,-9.5682,-4.5921,-2.2582,0.8197,-18.5476,common_voice_es_40486115.mp3,8460,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2821,0.0266,2496.47,3779.96,-465.6368,57.2099,14.0337,5.4327,4.4919,9.9285,-0.1715,6.1958,-9.8746,-9.1968,0.256,0.1484,-12.1663,common_voice_es_40486121.mp3,9360,adult,male,cv-corpus-18.0-delta-2024-06-14
0.3109,0.0345,2563.85,3650.58,-420.5296,64.2002,-0.1486,-11.2847,-1.0579,7.3881,-3.431,1.4047,-13.3266,-7.4926,-1.5685,-2.8654,-12.6981,common_voice_es_40486130.mp3,7632,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1938,0.0411,1685.96,2804.59,-408.0069,90.5375,17.7417,3.1523,-3.0139,16.226,-1.5979,4.9201,-12.1581,-16.6652,-2.5416,-1.8899,-15.2815,common_voice_es_40486141.mp3,8352,adult,male,cv-corpus-18.0-delta-2024-06-14
0.3611,0.0265,2965.04,4321.56,-469.4599,55.7287,5.6196,-0.3844,-2.0168,8.8287,-7.0066,7.7547,-10.0411,-9.8888,-3.7802,1.5086,-11.0919,common_voice_es_40486143.mp3,8676,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2228,0.0441,1931.14,2913.86,-406.8032,32.7672,6.4473,-0.1934,1.0085,9.4201,7.7912,10.7277,-7.4351,-6.8388,-3.0411,-1.2483,-13.0856,common_voice_es_40486154.mp3,4176,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2497,0.0504,2122.82,2986.96,-388.9331,90.8194,7.5001,-25.3774,-13.954,8.5694,-0.9632,2.2408,-19.0983,-13.9057,2.1532,5.253,-18.4082,common_voice_es_40486191.mp3,7380,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2189,0.0509,2082.14,3195.06,-370.1515,59.0708,-7.4825,15.0873,-21.8861,-10.2774,-13.7985,-19.1771,-16.6655,-22.2041,-5.3842,-10.8098,-0.6823,common_voice_es_40487654.mp3,7920,adult,male,cv-corpus-18.0-delta-2024-06-14
0.174,0.0701,1751.04,2733.43,-336.7498,78.6656,-10.815,11.8982,-16.5593,-6.1036,-21.0813,-23.432,-14.9544,-18.4534,-10.4161,-12.5352,-4.5441,common_voice_es_40487657.mp3,6876,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1556,0.0421,1930.16,3072.2,-417.6736,39.7454,-5.3325,11.4661,-8.7237,-4.1179,-7.5857,-12.0302,-0.837,-5.9175,-9.8218,-8.3138,-3.7155,common_voice_es_40487667.mp3,5040,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1596,0.0478,1502,2292.7,-389.1389,55.1588,-13.1835,4.7951,-16.4889,-9.9414,-10.509,-20.1111,-7.088,-6.1182,-5.6702,-7.4263,-3.6129,common_voice_es_40487688.mp3,6084,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2074,0.0307,1915.59,3020.65,-392.8564,69.8469,-15.8756,8.409,-23.3367,-12.0583,-7.1776,-13.5716,-2.8152,-12.8324,-13.3962,-13.4299,-8.7125,common_voice_es_40487690.mp3,7524,adult,male,cv-corpus-18.0-delta-2024-06-14
0.0986,0.0236,1108.6,1729.4,-473.8969,19.1237,0.0199,5.9021,-6.6965,-4.6455,-7.473,-4.2123,0.0876,-4.6427,-5.7145,-3.9456,-2.1208,common_voice_es_40487708.mp3,2988,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1077,0.0491,1651.9,2589.12,-437.7654,61.6332,-12.1516,-5.5603,-16.3861,-1.7771,-1.8148,-7.5876,-3.7776,-4.6814,-7.4844,-7.168,-4.9251,common_voice_es_40487710.mp3,4500,adult,male,cv-corpus-18.0-delta-2024-06-14
0.0907,0.0331,1051.11,1633.46,-477.9967,33.0569,-3.6984,15.4961,-9.9062,-5.6228,-4.3104,-7.7907,-4.0705,-5.563,-6.8792,-5.2804,-3.7428,common_voice_es_40487711.mp3,3780,adult,male,cv-corpus-18.0-delta-2024-06-14
0.0947,0.0239,1484.67,2263.39,-488.9132,31.9808,-11.7209,3.8426,-5.4132,-3.3441,-3.2734,-3.5929,-1.9677,-5.593,-5.3112,-4.573,-4.4072,common_voice_es_40487712.mp3,3564,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1723,0.0445,2109.08,3484.72,-384.9189,63.7871,-14.1064,9.4865,-24.711,-1.746,-9.7642,-16.1241,-6.6236,-14.8749,-12.9419,-8.9244,-9.4494,common_voice_es_40487725.mp3,5796,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1471,0.0454,1433.92,2201.48,-385.6139,72.6418,-26.3268,3.4121,-21.2423,-10.1042,-8.6048,-17.6347,-5.7993,-11.103,-13.2611,-5.9365,-7.296,common_voice_es_40487736.mp3,5508,adult,male,cv-corpus-18.0-delta-2024-06-14
0.0609,0.0247,804.9204,1255.27,-513.6362,45.2367,-5.0449,6.4147,-15.1019,-4.1552,0.0125,-8.1912,-0.2384,-5.1127,-9.6312,-5.052,-4.6803,common_voice_es_40487752.mp3,4212,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2322,0.0507,2153.6,3146.25,-369.7027,63.9442,-3.7285,16.4497,-32.3886,-4.6609,1.5046,-19.1973,-15.2589,-17.161,-11.5476,-8.0306,-9.1269,common_voice_es_40487754.mp3,6768,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2324,0.0368,2287.96,3545.03,-370.8133,55.8209,-10.602,0.3216,-19.9521,-6.9439,-8.5377,-20.1071,-8.1042,-11.954,-9.722,-9.912,-4.7699,common_voice_es_40487770.mp3,6984,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1242,0.03,1216.03,1902.47,-434.1773,44.5256,-3.1602,10.8484,-15.2061,-8.2172,-9.3411,-10.1968,-3.5062,-6.3257,-11.3642,-5.8567,-5.3592,common_voice_es_40487771.mp3,4860,adult,male,cv-corpus-18.0-delta-2024-06-14
0.121,0.063,1292.33,2164.51,-364.5766,59.2403,-6.0502,20.2902,-22.5832,-8.9424,-16.9801,-23.8025,-1.537,-18.3604,-5.8329,-8.962,-3.3737,common_voice_es_40488222.mp3,5256,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1701,0.0533,1865.81,2990.35,-352.2466,84.4983,-16.2406,-5.6031,-32.9002,0.5909,-1.5955,-17.4809,-8.1121,-14.966,-13.6282,-14.9648,-12.0758,common_voice_es_40488245.mp3,6264,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1673,0.0272,2121.77,3250.45,-461.7081,33.1905,-0.9345,1.8725,-19.0413,-0.4248,-1.3914,-9.799,-3.737,-3.5055,-6.4215,-7.711,-5.4265,common_voice_es_40488252.mp3,4752,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1027,0.0196,1579.98,2670.28,-506.3483,38.5334,-15.2497,13.1223,-11.8586,-9.3257,-6.474,-7.3659,0.6826,-6.0445,-6.0839,-8.3128,-4.076,common_voice_es_40488282.mp3,3744,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1214,0.0291,1666.43,2764.83,-455.745,34.852,-5.9074,15.6617,-8.3947,-3.1925,-9.2363,-12.0392,-1.2586,-3.3109,-7.1922,-13.5879,-5.641,common_voice_es_40488288.mp3,3852,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1848,0.0403,1939.87,3083.6,-394.2658,61.6688,-5.8885,19.9029,-10.6371,-7.47,-8.2054,-17.6186,-5.4472,-7.3506,-17.0885,-15.1267,-10.1204,common_voice_es_40488289.mp3,8028,adult,male,cv-corpus-18.0-delta-2024-06-14
0.0401,0.018,796.3461,1288.17,-531.6885,20.4964,-7.0172,-1.2818,-7.1813,-0.6924,-0.7781,-2.7877,-1.0507,-0.8543,-2.8182,-3.8647,-3.171,common_voice_es_40488290.mp3,2232,adult,male,cv-corpus-18.0-delta-2024-06-14
0.0972,0.033,1230.81,2123.36,-474.0063,41.3397,-13.238,7.0965,-12.9683,-3.7871,-5.0183,-6.8668,0.5201,-2.9113,-2.9997,-9.5531,-5.844,common_voice_es_40488291.mp3,3312,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2663,0.0356,2413.84,3500.3,-418.0499,47.8795,11.6464,3.8196,3.6689,6.0027,3.0453,9.7693,-5.1856,-1.1818,-3.4391,2.4908,-14.2894,common_voice_es_40489556.mp3,6300,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1663,0.0512,1606.23,2448.5,-412.7236,56.9583,11.3186,7.7796,9.3502,3.2471,6.5928,14.8215,-4.6442,-5.3135,-2.3702,1.1706,-12.6967,common_voice_es_40489655.mp3,4500,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1972,0.0532,1856.74,2957.4,-365.2772,91.2155,19.4442,13.9373,-3.0614,4.4567,5.6123,8.3884,-19.177,-10.9877,-1.809,-0.1626,-13.5749,common_voice_es_40489656.mp3,6156,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2047,0.0541,1928.12,3092.51,-356.9509,87.1046,9.5464,2.6211,-2.1444,4.9296,-2.8658,0.555,-12.0666,-11.4817,-6.0041,-2.1307,-19.311,common_voice_es_40489657.mp3,5868,adult,male,cv-corpus-18.0-delta-2024-06-14
0.143,0.0601,1741.7,2890.67,-365.3385,60.7664,10.908,27.4153,-10.0633,-3.2552,-18.7616,-3.5035,-5.0762,-6.8792,3.1883,-12.3779,-6.8176,common_voice_es_40490205.mp3,6192,young,male,cv-corpus-18.0-delta-2024-06-14
0.1982,0.0488,2005.11,3113.6,-412.4223,58.2588,11.4261,49.6486,-1.832,-15.2867,-19.6022,-5.1827,-11.4995,-13.3404,-4.3108,-12.0261,-5.9859,common_voice_es_40490206.mp3,6480,young,male,cv-corpus-18.0-delta-2024-06-14
0.1312,0.034,1539.19,2395.35,-430.8447,45.3606,7.6786,18.119,-3.6978,-6.8732,-15.2918,-1.1641,-1.9479,-7.0956,1.39,-8.3071,-5.5075,common_voice_es_40490208.mp3,4500,young,male,cv-corpus-18.0-delta-2024-06-14
0.2428,0.0419,2220.57,3541.45,-379.5427,55.0869,5.2941,56.4387,-1.0435,-8.1456,-39.2515,-2.7034,-8.3283,-14.4528,4.1108,-14.476,-4.9661,common_voice_es_40490209.mp3,6192,young,male,cv-corpus-18.0-delta-2024-06-14
0.2434,0.0281,2229.79,3410.73,-415.2969,69.2468,12.5058,5.6217,5.8298,17.4414,-1.33,11.1785,-9.6069,-10.8224,-0.2228,0.2899,-10.2972,common_voice_es_40495090.mp3,7092,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2152,0.041,1962.87,2936.11,-428.9557,62.4905,5.9876,4.0656,5.9069,12.8783,0.8742,8.8307,-9.1033,-10.4274,-4.0451,-3.2532,-15.8691,common_voice_es_40495127.mp3,4392,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2649,0.0528,2399.21,3720.29,-335.6176,68.7156,19.7244,-6.6017,-10.1386,22.515,-3.9049,3.249,-14.1175,-3.8552,-5.0863,0.4977,-19.5577,common_voice_es_40495159.mp3,5292,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2384,0.0334,2119.06,3083.75,-443.0882,72.5281,26.5073,16.1972,0.7405,10.9784,-1.4355,-1.6385,-6.5129,-10.329,-7.2554,3.6057,-16.7952,common_voice_es_40495201.mp3,5148,adult,male,cv-corpus-18.0-delta-2024-06-14
0.0818,0.0261,648.2238,1039.16,-493.521,31.0148,-10.3469,-0.4419,-15.9238,-7.6326,-8.4394,-9.7549,-0.7444,-0.3167,0.0569,-2.2314,-0.5709,common_voice_es_40497807.mp3,5292,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1387,0.0752,1569.26,2502.79,-336.126,62.8865,-17.4271,15.2805,-16.8269,-14.3183,-11.8211,-16.7235,-9.0853,-16.1393,-13.3577,-3.5954,-4.7812,common_voice_es_40497808.mp3,5868,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2435,0.0474,2302.6,3556.78,-344.3711,67.546,-1.4073,7.737,-14.725,-9.6755,-10.2677,-17.5871,-12.9223,-19.4367,-16.2279,-11.7858,-7.4932,common_voice_es_40497842.mp3,7200,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1558,0.0385,1531.03,2342.31,-444.962,40.4687,-6.1198,17.0206,-7.8993,-6.7848,-12.0311,-16.8171,-6.2075,-10.1303,-7.892,-7.2912,-3.5734,common_voice_es_40497843.mp3,5328,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1581,0.0713,1803.16,2946.51,-354.3807,63.4669,-12.4485,5.8369,-16.7927,-1.5817,-9.5945,-19.2334,-11.6342,-14.3014,-8.9665,-7.7986,-7.3001,common_voice_es_40497862.mp3,5652,adult,male,cv-corpus-18.0-delta-2024-06-14
0.0829,0.0344,864.1725,1405.06,-439.1315,42.0878,-9.9455,4.3259,-17.1984,-4.6288,-3.312,-8.1758,-5.5615,-7.735,-1.4395,-4.3977,-3.7246,common_voice_es_40497905.mp3,4320,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2103,0.0425,2019.41,3203.47,-374.3488,74.4101,-1.4414,6.8592,-18.8307,-5.4606,-16.3628,-21.3471,-14.8789,-17.3228,-12.129,-13.3452,-8.5874,common_voice_es_40497908.mp3,6624,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1471,0.0458,1656.9,2662.77,-372.6464,51.1963,1.1727,6.632,-14.2151,-1.3366,-8.1869,-14.4161,-13.0568,-15.7763,-10.602,-4.6942,-7.8912,common_voice_es_40497909.mp3,4968,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1504,0.0487,1762.31,2732.48,-410.0597,39.4956,-4.1616,10.4164,-14.2703,-7.0107,-10.718,-7.8932,-2.0088,-8.2649,-8.8428,-3.6888,-3.4659,common_voice_es_40497930.mp3,4500,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1475,0.0519,1537.99,2441.58,-379.7287,53.9935,0.1613,2.3606,-20.0075,-1.1773,-9.1649,-16.1994,-11.6603,-11.4605,-12.195,-5.0131,-6.4791,common_voice_es_40497931.mp3,4968,adult,male,cv-corpus-18.0-delta-2024-06-14
0.122,0.0356,1289.87,2045.13,-441.1379,60.17,-17.0933,5.9983,-20.0375,-4.3001,-16.463,-15.8464,-6.9956,-7.4762,-7.3544,-7.4498,-4.8914,common_voice_es_40497939.mp3,4968,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2483,0.0448,2139.7,3324.54,-350.4129,77.0522,-8.5449,0.32,-27.4071,-8.9607,-16.9851,-14.7486,-9.99,-17.5939,-16.0989,-13.6087,-4.2382,common_voice_es_40497941.mp3,8388,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2237,0.0513,2058.38,3228.35,-359.2941,59.697,9.1164,8.6607,-19.5805,-8.8684,-17.829,-23.4273,-21.6394,-17.324,-8.5145,-4.887,0.0659,common_voice_es_40498147.mp3,7812,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1919,0.0387,2026.48,3383.36,-388.4568,72.4934,-4.2915,11.8982,-20.3021,-3.8172,-27.5523,-27.095,-9.3592,-12.3834,-9.1069,-12.9765,0.4392,common_voice_es_40498148.mp3,6372,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1931,0.0643,1930.55,3092.56,-324.4916,76.0897,-4.6365,3.9625,-24.1641,-7.21,-25.5098,-21.3471,-11.9941,-21.3041,-12.2812,-10.8156,-2.8317,common_voice_es_40498149.mp3,6660,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1063,0.0189,1256.69,2114.85,-487.0907,44.1113,6.9285,8.2212,-11.9978,-0.2444,-11.4904,-12.1463,-10.4811,-10.8823,-8.3287,-4.705,-1.7784,common_voice_es_40498151.mp3,5040,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1749,0.0795,1643.89,2703.82,-354.3406,68.6968,-1.5314,9.3839,3.8732,-0.7085,5.6187,7.0706,-11.1918,-12.7528,-7.063,-0.6094,-13.3888,common_voice_es_40537439.mp3,3996,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2549,0.0388,2116.09,3179.64,-401.617,81.8859,7.6004,-0.2933,-6.8681,8.0444,2.9072,3.0049,-15.2509,-19.1834,-0.4449,-3.4134,-12.3945,common_voice_es_40537440.mp3,8028,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1736,0.0601,1689.96,2737.66,-362.4423,87.7464,-2.7075,7.9963,10.4166,12.0036,12.5368,11.6434,-10.431,-13.8419,-6.2444,-2.1893,-13.7042,common_voice_es_40537443.mp3,4788,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1468,0.0647,1334.12,2051.35,-391.4694,73.5071,31.078,11.687,-1.2651,11.1949,4.1978,3.3817,-7.2913,-9.3715,-7.1544,-4.2982,-11.5542,common_voice_es_40537445.mp3,3960,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1806,0.0685,1722.49,2565.44,-376.5078,75.1578,38.9236,20.8172,3.9958,17.5418,2.7174,-7.2016,-7.656,-4.4977,-2.6593,-2.0104,-17.7241,common_voice_es_40537446.mp3,4536,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1222,0.0969,1128.73,2012.44,-301.4132,149.7572,24.7867,24.4019,1.1616,8.978,6.1938,9.4748,-16.929,-17.5437,-0.0327,-6.9425,-16.2165,common_voice_es_40540168.mp3,5220,adult,male,cv-corpus-18.0-delta-2024-06-14
0.0466,0.0338,590.37,1028.26,-480.4916,32.3875,-2.854,10.3396,-4.4085,-2.3022,-3.8481,-3.1172,-1.2499,-1.6238,-3.9055,-1.0459,-0.938,common_voice_es_40563680.mp3,3168,young,female,cv-corpus-18.0-delta-2024-06-14
0.1689,0.0342,1814.54,2823.99,-429.1839,75.226,-7.481,13.8275,-17.4431,-12.743,-26.3334,-11.271,-5.3812,-5.8275,-11.5373,-0.4591,-2.0478,common_voice_es_40563681.mp3,6876,young,female,cv-corpus-18.0-delta-2024-06-14
0.1393,0.0443,1417.83,2130.03,-389.7549,58.6309,-9.526,6.9636,-18.1133,-10.4514,-3.3657,-9.8356,-1.4919,-4.6143,-8.65,3.0439,-4.8582,common_voice_es_40563682.mp3,6516,young,female,cv-corpus-18.0-delta-2024-06-14
0.1159,0.0483,1259.01,2041.15,-382.8995,85.2567,-5.8515,5.5659,-11.9352,-18.9725,-13.4259,-13.0897,-3.2454,-2.1621,-10.7257,-1.5789,-3.7396,common_voice_es_40563684.mp3,6084,young,female,cv-corpus-18.0-delta-2024-06-14
0.1478,0.0306,1385.46,2340.96,-447.4657,57.0685,0.9389,6.5328,-0.3074,17.2403,9.1899,4.6322,-7.8602,-7.7018,0.9574,2.4841,-9.596,common_voice_es_40610834.mp3,3600,adult,male,cv-corpus-18.0-delta-2024-06-14
0.2633,0.0471,2254.27,3206.91,-382.2989,87.1443,8.7288,-13.4158,-12.7437,4.394,0.3702,7.3963,-16.5656,-11.289,-2.7535,2.1814,-14.3915,common_voice_es_40610842.mp3,6876,adult,male,cv-corpus-18.0-delta-2024-06-14
0.1969,0.13,1876.76,2774.93,-283.5231,80.4866,-10.3156,5.838,-9.9749,-17.4964,-21.9992,-25.9694,-24.6532,-5.4803,-18.5756,-7.8724,-2.7185,common_voice_es_40613199.mp3,6588,young,male,cv-corpus-18.0-delta-2024-06-14
0.1376,0.0883,1379.69,2091.16,-382.6287,73.652,19.1171,8.6709,-19.5006,-20.0118,-34.1498,-12.64,-6.666,-7.2225,-7.346,-3.2226,-7.9472,common_voice_es_40618642.mp3,5040,young,female,cv-corpus-18.0-delta-2024-06-14
0.2213,0.0634,2177.4,3143.46,-381.0194,64.4552,21.8171,20.2787,-18.7003,-22.3362,-35.125,-19.0036,-21.163,-6.3612,-7.0763,-5.5756,-7.7714,common_voice_es_40618643.mp3,5760,young,female,cv-corpus-18.0-delta-2024-06-14
0.2146,0.0469,2195.53,3397.49,-408.9916,62.2386,21.5483,26.4242,-19.8791,-31.4175,-44.851,-5.8249,-14.9175,-7.713,-9.3783,-6.319,5.2828,common_voice_es_40618644.mp3,5760,young,female,cv-corpus-18.0-delta-2024-06-14
0.1679,0.0204,1766.13,2755.22,-510.5166,42.3207,33.1931,35.1761,-15.968,-20.8819,-28.7481,-16.9025,-25.3127,-10.3643,-11.1649,-8.169,-3.3621,common_voice_es_40618647.mp3,7704,young,female,cv-corpus-18.0-delta-2024-06-14
0.2241,0.0585,2221.59,3195.36,-392.364,69.8869,30.7743,7.8749,-17.9813,-13.7024,-39.8339,-16.2577,-15.4952,-2.8563,-12.0917,-9.3892,-11.8376,common_voice_es_40618648.mp3,5796,young,female,cv-corpus-18.0-delta-2024-06-14
0.2116,0.092,2199.99,3197.35,-357.8127,50.2702,8.6628,18.117,-7.7811,-29.1218,-37.6665,-11.8732,-21.6153,-3.4114,-10.2071,-9.0023,-7.654,common_voice_es_40618649.mp3,8496,young,female,cv-corpus-18.0-delta-2024-06-14
0.1564,0.0561,1757.57,2634.26,-395.8107,38.8841,18.3892,22.5885,-15.6536,-17.3998,-15.5749,-12.785,-12.6491,-0.6097,-2.878,-6.0344,-5.4391,common_voice_es_40618650.mp3,4572,young,female,cv-corpus-18.0-delta-2024-06-14
0.22,0.0712,2100.8,2874.45,-380.3417,40.1791,26.64,-2.0917,-8.0637,-7.0436,-26.7999,-5.7503,-14,-5.3114,-8.1071,-0.9466,-5.6519,common_voice_es_40618651.mp3,5076,young,female,cv-corpus-18.0-delta-2024-06-14
0.2127,0.0274,2189.96,3112.71,-487.3188,60.4089,35.8797,-2.9808,-14.1952,-11.2898,-39.2599,-11.2106,-17.3434,-2.4805,-9.2272,-7.1898,-3.8056,common_voice_es_40618659.mp3,8208,young,female,cv-corpus-18.0-delta-2024-06-14
0.1409,0.0474,1925.73,3004.63,-403.0434,64.9502,7.4558,19.5882,-12.8508,-18.3456,-23.5211,-18.1978,-11.7172,-10.3149,-11.6946,-7.325,-3.1658,common_voice_es_40618660.mp3,5472,young,female,cv-corpus-18.0-delta-2024-06-14
0.1516,0.0489,1855.62,2922.02,-404.4328,53.7413,5.3421,9.3627,-10.5295,-17.2334,-21.1155,-7.4807,-14.2488,-10.1835,-6.0308,-6.0865,-4.2785,common_voice_es_40618661.mp3,4932,young,female,cv-corpus-18.0-delta-2024-06-14
0.2095,0.0541,1911.69,2886.54,-395.9325,74.6435,14.5209,1.8366,-9.5528,-6.0974,-21.5778,-17.5452,-17.3151,-9.8038,-13.4386,-9.1364,-8.2672,common_voice_es_40620897.mp3,5256,young,female,cv-corpus-18.0-delta-2024-06-14
0.1735,0.0428,1736.81,2595.09,-412.6027,79.1731,-0.943,-3.3263,-5.7159,-24.8751,-19.6678,-7.4984,-18.978,-5.1342,-7.7111,-7.9406,-10.4691,common_voice_es_40620898.mp3,6840,young,female,cv-corpus-18.0-delta-2024-06-14
0.1554,0.0471,1761.08,2723.23,-416.9769,79.4711,-3.4051,10.8977,-11.454,-13.8564,-21.1201,-17.0156,-17.9131,-11.4639,-9.4643,-10.2971,-3.9282,common_voice_es_40620900.mp3,6912,young,female,cv-corpus-18.0-delta-2024-06-14
0.1535,0.0315,1596.56,2182.57,-462.0562,42.7846,-1.59,11.6899,-2.6565,-11.1351,-16.206,-6.083,-10.2718,-8.8896,-10.5151,-4.8302,-7.1488,common_voice_es_40620901.mp3,4428,young,female,cv-corpus-18.0-delta-2024-06-14
0.1676,0.0705,2103.69,3099.02,-380.4527,60.0382,4.6292,23.1598,-7.9225,-12.6265,-17.2144,-11.0907,-20.0292,-9.7371,-8.739,-10.8577,-4.9249,common_voice_es_40620902.mp3,5436,young,female,cv-corpus-18.0-delta-2024-06-14
0.1172,0.0538,1217.94,1688.3,-441.5704,66.5882,6.2272,2.7894,-1.3126,-10.6519,-20.6528,-9.7808,-14.7423,-10.8067,-11.5647,-5.845,-8.5936,common_voice_es_40620903.mp3,4032,young,female,cv-corpus-18.0-delta-2024-06-14
0.1936,0.0621,2064.29,3049.16,-402.9235,63.0264,8.2401,12.7821,-5.6826,-13.8191,-20.725,-12.0446,-22.663,-11.8857,-12.3028,-4.4534,-9.4278,common_voice_es_40620905.mp3,6300,young,female,cv-corpus-18.0-delta-2024-06-14
0.1569,0.0504,1391.57,2018.11,-431.2524,40.9802,-0.6875,23.8982,9.3011,-8.0461,-6.451,-4.4821,-4.1849,-2.3171,-4.965,1.885,-6.3635,common_voice_es_40637366.mp3,4428,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1232,0.0917,1213.14,1930.43,-349.2115,72.4338,14.0409,40.1018,14.011,-16.5323,-14.0954,-2.9419,-11.6658,-9.0162,-7.4237,-4.432,-11.494,common_voice_es_40637474.mp3,5040,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0679,0.0672,668.5828,1043.84,-416.0753,50.2873,9.8274,14.5082,5.8678,-8.0247,-11.5925,-1.8199,-4.7152,-7.7307,-2.8495,1.4197,-6.5151,common_voice_es_40637500.mp3,3492,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1784,0.0455,1563.14,2203.82,-412.4525,58.9993,1.9173,18.6921,5.1719,-9.7981,-10.6617,-5.8786,-6.3978,-4.3553,-1.3733,-0.1838,-7.7585,common_voice_es_40637532.mp3,4680,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1309,0.0485,1246.86,2021.4,-411.5949,67.2798,16.3026,35.9889,14.7634,-15.0284,-21.3357,-8.7473,-13.2511,-12.6696,-4.1549,-6.0079,-10.8218,common_voice_es_40646245.mp3,4860,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1155,0.0557,1035.85,1807.13,-387.7335,57.137,3.3339,28.4887,12.3281,-10.0941,-23.3171,-3.4205,-7.2047,-9.6616,2.2339,-3.1862,-9.2529,common_voice_es_40646262.mp3,4356,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1321,0.0572,1187.88,1873.31,-415.5581,66.3654,14.8687,22.9337,9.4321,-9.0401,-13.19,-5.8459,-8.3696,-6.3485,0.7286,0.9945,-10.6284,common_voice_es_40646334.mp3,4860,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1161,0.0466,1030.04,1518.56,-465.9109,27.9903,3.5302,19.4941,8.9569,-3.6061,-3.0109,-0.2939,-4.6606,-5.1794,-1.9896,-1.561,-7.3051,common_voice_es_40646339.mp3,3024,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1346,0.0523,1240.44,1885.25,-398.8785,49.9954,2.8477,30.6743,10.312,-7.2504,-10.5718,-4.1348,-2.7239,-7.0663,-6.385,-3.7548,-8.9525,common_voice_es_40646356.mp3,3960,senior,male,cv-corpus-18.0-delta-2024-06-14
0.0748,0.0281,722.45,1165.11,-475.0686,43.0952,10.9453,16.5943,5.9188,-3.0308,-1.6228,-3.6695,-6.3671,-3.5787,-0.9994,-0.6972,-5.5059,common_voice_es_40646446.mp3,3384,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1998,0.0958,1666.42,2528.12,-364.786,95.5929,18.6215,28.3673,9.3207,-21.0109,-28.6139,-10.1196,-11.2444,-18.5668,-11.1664,0.3272,-8.8024,common_voice_es_40646469.mp3,6048,senior,male,cv-corpus-18.0-delta-2024-06-14
0.1231,0.0196,1980.84,3230.59,-490.9403,19.7138,-1.985,2.1293,-7.6793,-4.3144,-10.3047,-7.4118,-9.2519,-4.95,-2.5704,-1.2713,-5.1879,common_voice_es_40647358.mp3,10008,young,female,cv-corpus-18.0-delta-2024-06-14
